# p00 p10 p01 p11 rho0
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
